C/C++ Header,./chrome/browser/ui/cocoa/importer/importer_lock_dialog.h,6,7,8
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/unichrome/via_context.c,165,99,692
Objective C++,./chrome/browser/ui/cocoa/multi_key_equivalent_button.mm,7,3,23
XML,./chrome/test/data/feeds/feed1.xml,0,0,10
C++,./chrome_frame/event_hooker.cc,10,3,45
C/C++ Header,./chrome/browser/sessions/session_backend.h,31,66,47
C++,./chrome/browser/chromeos/input_method/input_method_util.cc,62,59,487
Python,./chrome/browser/sync/PRESUBMIT.py,3,8,2
C,./third_party/sqlite/src/src/update.c,51,176,382
C/C++ Header,./third_party/tcmalloc/chromium/src/heap-profile-table.h,71,157,156
C/C++ Header,./chrome/browser/autocomplete/search_provider.h,60,114,152
C,./third_party/mesa/MesaLib/src/egl/main/eglcurrent.c,52,39,227
C/C++ Header,./chrome/common/deprecated/event_sys.h,11,10,30
C/C++ Header,./net/url_request/url_request_job_metrics.h,16,14,24
C/C++ Header,./third_party/npapi/npspy/extern/nspr/md/_os2.h,86,103,396
C/C++ Header,./remoting/client/plugin/chromoting_scriptable_object.h,29,53,73
Python,./third_party/pyftpdlib/demo/unix_ftpd.py,18,24,46
C++,./o3d/core/cross/gpu2d/path_cache.cc,15,30,60
C/C++ Header,./chrome/browser/password_manager/password_store_win.h,15,17,35
C/C++ Header,./chrome/common/child_process.h,16,27,29
C,./third_party/mesa/MesaLib/src/gallium/auxiliary/util/u_linkage.c,15,26,108
C++,./base/resource_util.cc,7,3,27
C++,./chrome/renderer/safe_browsing/features_unittest.cc,8,4,32
C++,./chrome/browser/task_manager/task_manager_unittest.cc,19,8,84
C/C++ Header,./net/socket_stream/socket_stream_job_manager.h,14,4,28
C++,./chrome/browser/renderer_host/render_message_filter_win.cc,9,7,32
C++,./chrome/browser/safe_browsing/safe_browsing_store.cc,33,69,123
C/C++ Header,./sandbox/src/sandbox_policy_base.h,33,32,109
C++,./ppapi/proxy/ppb_url_loader_proxy.cc,82,40,396
C++,./sandbox/src/policy_target_test.cc,69,43,228
C/C++ Header,./chrome/browser/page_info_model.h,26,24,72
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/swrast/s_spantemp.h,21,41,159
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r600/evergreen_state.c,274,100,1514
C++,./net/websockets/websocket_unittest.cc,50,10,294
